position COMBINED_rate(cM/Mb) Genetic_Map(cM)
700633 8.5120758928 3.0074965978
700876 9.8394159138 3.0095650322
701310 12.6799132776 3.0138353387
701363 14.9605918510 3.0145073741
701487 14.9661707817 3.0163624875
701516 14.9661707817 3.0167965065
701739 14.9661707817 3.0201339626
701917 14.9661707817 3.0227979410
702367 14.9531748742 3.0295327178
702381 14.9376516517 3.0297420623
702511 14.7908993706 3.0316839570
702685 14.7908993706 3.0342575735
703027 12.8666751602 3.0393160611
703171 10.6854823846 3.0411688623
703253 5.2672417379 3.0420450718
704074 1.2466867065 3.0463694773
704519 1.2145468557 3.0469242529
704531 1.2018321711 3.0469388275
704982 1.1610755556 3.0474808538
705498 1.1652388388 3.0480799688
706982 1.1588952450 3.0498091832
707315 1.1469430711 3.0501950953
708863 0.7737599247 3.0519705632
711195 0.6378857769 3.0537749713
711968 0.5990417266 3.0542680570
714594 0.6053468397 3.0558411406
715720 0.9525187802 3.0565227611
719876 0.9589652958 3.0604814292
720614 14.8725089950 3.0611891456
721989 17.4374454077 3.0816388455
729645 11.4677268689 3.2151399275
729740 11.4196089246 3.2162293615
729848 1.0191395276 3.2174626793
730046 1.9774798164 3.2176644689
730070 66.1612362677 3.2177119285
730706 67.6096977405 3.2597904747
730798 67.6096977405 3.2660105669
731382 67.6096977405 3.3054946304
731864 21.3830870309 3.3380825047
732166 21.3879867048 3.3445401970
732346 8.1164960910 3.3483900346
732898 1.6759491889 3.3528703404
732958 0.6976342671 3.3529708974
733087 0.5700191426 3.3530608922
733108 0.4861403084 3.3530728626
735341 0.4865434111 3.3541584139
736665 0.4994811411 3.3548025974
737390 0.6833341766 3.3551647212
738119 0.9271118398 3.3556628718
738296 1.1114400936 3.3558269706
739208 1.1124425193 3.3568406040
739745 1.0526750769 3.3574379856
739957 0.9228321559 3.3576611527
742435 0.9488410778 3.3599479308
742506 0.9822801222 3.3600152985
743716 3.3626042985 3.3612038575
744822 3.3412462502 3.3649228978
746755 1.9911691320 3.3713815268
750123 1.9761296327 3.3780877845
751752 1.9657773278 3.3813068997
752261 1.9640154697 3.3823074803
754471 1.9700708423 3.3866479545
754878 1.9753480077 3.3874497733
755635 1.9952228290 3.3889451118
755864 2.0200313081 3.3894020178
756383 2.0214373919 3.3904504141
757589 2.5719788856 3.3928882675
757822 2.5744460864 3.3934875386
757837 2.9049642416 3.3935261553
757930 3.1276054969 3.3937963170
758707 3.1200685521 3.3962264665
759975 3.1201666241 3.4001827134
760009 3.1220510209 3.4002887991
761751 3.1716632006 3.4057274119
762151 3.1716301229 3.4069960772
762368 3.1430635629 3.4076843210
762381 3.1420212715 3.4077251808
762701 2.6160675564 3.4087306276
762922 1.8585651427 3.4093087785
766075 1.7425511932 3.4151688344
767030 1.7971340698 3.4168329708
767662 1.9521303324 3.4179687595
768203 2.0737268468 3.4190248620
768962 6.4998710540 3.4205988207
771504 13.0722998188 3.4371214929
772422 13.1813489487 3.4491218642
774513 8.2732505512 3.4766840648
774666 5.3927907291 3.4779498722
778152 5.1074522944 3.4967491406
778298 4.9820998676 3.4974948287
779093 5.0509026301 3.5014555981
779882 5.0566435361 3.5054407602
780763 7.9750482512 3.5098956632
781686 7.9750482512 3.5172566327
782107 7.9750482512 3.5206141280
782152 8.2232067094 3.5209730052
782251 8.2847404901 3.5217871027
782324 8.2906020060 3.5223918887
782480 8.2897187551 3.5236852227
784236 8.3153346386 3.5382419688
784346 8.3427846401 3.5391566556
784485 8.1318378004 3.5403163027
784526 7.7867180256 3.5406497080
784700 7.5368413484 3.5420045969
784811 2.6602322959 3.5428411863
785076 0.8466450157 3.5435461479
785800 0.8435260506 3.5441591189
785874 0.8415674169 3.5442215398
786001 0.8407998866 3.5443284189
786260 0.8405361351 3.5445461860
786290 0.8404796971 3.5445714021
787038 0.8259704596 3.5452000809
787070 0.8095960750 3.5452265120
787313 0.7858156223 3.5454232438
787515 0.7613456150 3.5455819786
787568 0.7414791298 3.5456223299
787588 0.7217577774 3.5456371595
788337 0.7211491503 3.5461777561
788405 0.7205265444 3.5462267942
788783 0.7118441793 3.5464991533
789096 0.7007069978 3.5467219605
790329 0.6992385964 3.5475859322
790938 0.7234658390 3.5480117685
791659 0.8181962040 3.5485333874
791733 0.9174187184 3.5485939339
791843 0.9988229070 3.5486948500
791889 1.0546931483 3.5487407958
791945 1.1139319246 3.5487998586
792007 1.1984061597 3.5488689224
792672 1.1922793776 3.5496658625
792692 1.1925715669 3.5496897081
792723 1.1887474762 3.5497266778
792801 1.1839349495 3.5498194001
794983 1.8197109183 3.5524027462
795183 1.8910514051 3.5527666884
795279 1.8953736503 3.5529482293
795355 1.8660455086 3.5530922777
795420 1.7903837235 3.5532135706
796617 6.6289374838 3.5553566600
796897 6.6907101544 3.5572127625
797169 6.6919566612 3.5590326356
797249 6.6928342278 3.5595679922
797253 6.6930788130 3.5595947635
797388 6.6898490649 3.5604983291
797435 6.6872548518 3.5608127520
797993 6.6822496403 3.5645442402
798420 6.2648072883 3.5673975608
798519 4.0754206489 3.5680177768
798583 1.1790503314 3.5682786037
799618 1.1560034864 3.5694989208
799769 1.1491481732 3.5696734773
799791 1.1391538841 3.5696987586
800847 1.1421474425 3.5709017051
801435 1.1615476275 3.5715732878
801502 1.1802245154 3.5716511115
802134 2.6049157040 3.5723970133
802251 8.7705743436 3.5727017885
802681 7.1661249298 3.5764731355
802754 3.0498136942 3.5769962626
802807 1.3912076444 3.5771579027
802940 1.3651338816 3.5773429333
803339 1.3645678468 3.5778876217
804837 1.3584309516 3.5799317444
805132 1.3518194243 3.5803324815
805271 1.3387950978 3.5805203844
805377 1.3283825415 3.5806622967
806325 1.3256355318 3.5819216033
806841 1.3261695202 3.5826056313
807147 1.3547381373 3.5830114391
807467 1.3822843161 3.5834449553
807606 1.4137170033 3.5836370929
808802 1.4845005349 3.5853278984
809639 1.4847944783 3.5865704253
810823 1.5141931427 3.5883284220
811508 1.5393526135 3.5893656443
811706 1.5516751300 3.5896704361
812512 2.4879758635 3.5909210863
812640 3.9587822054 3.5912395472
812660 5.2371912990 3.5913187228
812997 5.6493680842 3.5930836563
813054 10.5340460783 3.5934056703
813107 10.5655923877 3.5939639747
813366 10.6862947465 3.5967004632
813537 10.6827508036 3.5985278196
814230 9.6022874620 3.6059309659
814350 6.1566095496 3.6070832404
814365 2.6985631598 3.6071755895
814742 2.4095352339 3.6081929478
814943 2.2680080342 3.6086772644
818556 1.7745761607 3.6168715774
819157 1.7739740067 3.6179380977
819236 1.6622686818 3.6180782416
819830 1.6567754778 3.6190656292
820123 1.6506900852 3.6195510645
820175 1.6463890263 3.6196369003
820466 1.6440396256 3.6201159995
820509 1.6412170167 3.6201866932
820602 1.6415393584 3.6203393264
820751 1.6414363816 3.6205839158
821277 1.6395148327 3.6214473113
821600 1.6383157966 3.6219768746
821749 1.6323272174 3.6222209837
823159 1.6320189522 3.6245225651
823368 1.6276687156 3.6248636570
823913 1.6336635562 3.6257507365
824243 1.6473604505 3.6262898454
824578 1.6949781670 3.6268417112
824702 1.7352778007 3.6270518885
825205 8.5838292452 3.6279247332
828964 1.9194235973 3.6601913473
829703 1.8574885970 3.6616098014
830598 1.8443257212 3.6632722537
830803 1.8402998362 3.6636503405
831000 1.8322940023 3.6640128795
831034 1.8185519015 3.6640751775
831156 1.8308268559 3.6642970409
831382 1.7976774928 3.6647108077
831514 2.1489288313 3.6649481011
831644 2.6663274574 3.6652274619
832070 1.8451776406 3.6663633174
832132 0.8962180257 3.6664777184
832841 0.8878273534 3.6671131370
834002 1.8875297349 3.6681439045
834050 2.7426120437 3.6682345060
834379 2.7680967009 3.6691368253
834546 2.8561341187 3.6695990975
834853 2.9410967471 3.6704759307
834856 3.0296466048 3.6704847539
834911 3.0293196750 3.6706513845
835040 3.2139153200 3.6710421668
835455 3.2668049939 3.6723759416
835521 3.3351594256 3.6725915507
835675 3.3715228244 3.6731051653
835800 3.3817708985 3.6735266056
836523 67.8115166806 3.6759716260
837317 67.8115166806 3.7298139702
837349 67.8115166806 3.7319839388
837722 67.8115166806 3.7572776345
837869 67.8115166806 3.7672459275
838278 67.8115166806 3.7949808378
838349 67.8115166806 3.7997954555
839062 67.8115166806 3.8481450669
839510 67.8115166806 3.8785246263
840438 67.8115166806 3.9414537138
840948 67.8115166806 3.9760375873
842125 67.8115166806 4.0558517424
842722 67.8115166806 4.0963352179
842881 67.8115166806 4.1071172491
842951 67.8115166806 4.1118640552
842967 67.8115166806 4.1129490395
843038 67.8115166806 4.1177636572
843169 67.8115166806 4.1266469659
843325 67.8115166806 4.1372255625
843457 64.9861382561 4.1461766827
843492 64.9861382561 4.1484511975
843531 39.5383882167 4.1509856569
844012 3.8831114434 4.1700036216
844299 3.8431652810 4.1711180746
845614 3.8379115393 4.1761718370
846218 3.8701847600 4.1784899355
846271 4.0209295058 4.1786950553
846549 14.2231673014 4.1798128737
847379 27.7130686056 4.1916181026
848273 28.0883254717 4.2163935859
848416 28.4852318218 4.2204102165
848756 28.4852318218 4.2300951953
848831 28.5377580790 4.2322315877
848935 28.5451369896 4.2351995145
849676 28.5451369896 4.2563514610
849882 28.5451369896 4.2622317592
850002 28.5451369896 4.2656571757
850060 28.5451369896 4.2673127936
852625 28.3580911913 4.3405310700
852668 28.1560206976 4.3417504679
853154 17.0552773296 4.3554342940
853448 16.1436208564 4.3604485455
853785 16.1443778489 4.3658889457
854235 16.1443778489 4.3731539158
854747 16.1443778489 4.3814198372
855045 17.1291679973 4.3862308618
855426 17.8149891909 4.3927570748
855655 17.9644887777 4.3968367074
856926 17.9649030916 4.4196695726
857450 17.9642594492 4.4290831818
857771 17.9641471350 4.4348497091
857863 17.9636113024 4.4365024106
858234 14.7277384897 4.4431669104
858266 1.8045106000 4.4436381981
858344 0.9904595528 4.4437789499
858743 0.9728875590 4.4441741433
858892 0.9721696228 4.4443191035
859405 0.9802531023 4.4448178265
860626 0.9847435208 4.4460147156
860665 0.9895275764 4.4460531205
860699 0.9926069473 4.4460867645
860867 0.9973936512 4.4462535225
861035 1.0001100805 4.4464210846
862407 1.0009580654 4.4477932356
862420 1.0013667504 4.4478062481
863259 1.0043380359 4.4486463948
863863 1.0109045988 4.4492530149
864393 1.0184165876 4.4497887944
864967 1.0218400076 4.4503733655
865795 1.0248150954 4.4512194490
867023 1.3331503330 4.4524779220
867075 1.3336882481 4.4525472458
867094 1.7199509830 4.4525725859
867903 1.9363863305 4.4539640262
868245 1.9518684692 4.4546262703
868752 1.9580521793 4.4556158676
868850 1.9601541421 4.4558077568
868953 1.9613526682 4.4560096526
869331 1.9630733705 4.4567510439
869741 1.9660353763 4.4575559040
869971 1.9984502434 4.4580080922
870670 2.0366387473 4.4594050089
871206 2.0611147849 4.4604966473
873265 22.2401148571 4.4647404826
874325 22.8748414206 4.4883150043
874397 22.8732916009 4.4899619929
874585 22.8732916009 4.4942621717
874732 22.8732916009 4.4976245456
874945 22.8329898349 4.5024965567
875148 22.2387444848 4.5071316537
875457 10.9362270737 4.5140034257
875542 6.5634121808 4.5149330050
875845 6.6106203025 4.5169217189
875861 6.5846336062 4.5170274888
876228 5.6161124164 4.5194440494
876267 4.5059154804 4.5196630777
876425 2.1393455336 4.5203750124
877504 18.4383284938 4.5226833662
878480 18.4401713112 4.5406791748
878560 18.4917331761 4.5421543885
879170 18.5009902005 4.5534343458
880513 18.4777304325 4.5782811756
880618 18.3112696559 4.5802213373
881015 18.0608791547 4.5874909114
881034 17.7710892342 4.5878340681
881185 17.5330196733 4.5905175025
881552 17.5331334905 4.5969521208
881758 17.5639630459 4.6005639463
881929 17.5639630459 4.6035673839
882313 17.7148217537 4.6103119457
882377 17.8138280409 4.6114456943
882500 17.8416506731 4.6136367952
882617 17.8485111157 4.6157242683
882948 17.8485111157 4.6216321255
883433 17.8485111157 4.6302886534
883693 17.8076441003 4.6349292663
884079 17.3409519008 4.6418030169
884460 16.0151334593 4.6484099196
884463 14.5486256124 4.6484579650
884945 11.4703966213 4.6554704025
885267 11.4616188850 4.6591638702
886004 11.2128248031 4.6676110834
886860 11.1700913106 4.6772092614
886943 9.6612319234 4.6781363790
887161 8.0425089269 4.6802425275
887166 8.0425089269 4.6802827401
887523 8.0305346631 4.6831539158
887596 8.0329188747 4.6837401448
887600 8.0327359350 4.6837722765
887958 8.0361211785 4.6866479959
888206 8.0578027376 4.6886409540
888212 8.0844851732 4.6886893008
888514 8.0359196880 4.6911308153
889312 7.7923896895 4.6975434792
889395 7.7747424718 4.6981902476
889419 7.5527173125 4.6983768414
889646 7.5201501386 4.7000913082
889665 7.3966316182 4.7002341911
890098 6.3503550181 4.7034369326
890432 4.8809072593 4.7055579511
890670 2.8046658000 4.7067196071
890783 1.7820506002 4.7070365343
891058 1.4558702536 4.7075265982
891382 1.4129284147 4.7079983002
891461 1.3868741827 4.7081099215
891526 1.3912013677 4.7082000683
891579 1.3880238663 4.7082738020
891723 1.3927832543 4.7084736775
891812 1.3968911828 4.7085976352
892115 1.4048539754 4.7090208932
892997 1.4666912562 4.7102599744
893114 1.4691759047 4.7104315773
894337 2.1816259771 4.7122283794
894462 2.6879067571 4.7125010827
894498 3.3730048437 4.7125978473
894766 2.4392382540 4.7135018126
894803 1.8516087916 4.7135920644
895054 1.4841016451 4.7140568182
895150 1.1818832953 4.7141992920
895909 1.1383069894 4.7150963414
896280 1.1009506794 4.7155186533
897338 1.1004551794 4.7166834591
898734 1.0979951643 4.7182196945
899819 1.1039277788 4.7194110193
900151 1.1195379983 4.7197775233
900218 1.1374895934 4.7198525324
901050 1.2013455665 4.7207989237
901150 1.2929497788 4.7209190583
901463 1.3662948077 4.7213237515
901520 1.4493990485 4.7214016303
901602 1.5431502876 4.7215204811
902364 1.6287654748 4.7226963616
902753 1.5905725978 4.7233299514
902876 1.5668605235 4.7235255918
903412 1.5396947920 4.7243654290
904336 1.7864418021 4.7257881070
904566 2.3701717914 4.7261989886
904685 3.4273509805 4.7264810391
905880 3.4270203209 4.7305767235
906786 3.3755813432 4.7336816039
907204 3.3746911757 4.7350925969
907339 3.3695339124 4.7355481802
907394 3.3659938153 4.7357335046
907816 3.3735027536 4.7371539540
909220 3.4043656963 4.7418903518
909502 3.4069002259 4.7428503830
909527 3.4087084090 4.7429355555
909751 3.3981397542 4.7436991061
909781 3.3621163866 4.7438010503
909850 2.8529140799 4.7440330364
910416 1.0835829657 4.7456477857
911458 1.0824075283 4.7467768792
912160 1.0848473882 4.7475367293
912496 0.9829039558 4.7479012380
912652 0.8667633153 4.7480545710
913370 0.8669352621 4.7486769071
913379 0.8607679804 4.7486847095
913445 0.8579229994 4.7487415202
913980 0.8703839587 4.7492005090
914102 0.9317891172 4.7493066958
914215 1.0687508498 4.7494119880
914504 1.2457470250 4.7497208570
915130 1.2423941309 4.7505006946
915634 1.3068382786 4.7511268613
915848 1.7049974407 4.7514065247
915957 2.1925104846 4.7515923694
916892 2.2008854568 4.7536423667
918060 2.2015850014 4.7562130009
918563 3.0480567467 4.7573203982
919064 7.7126645323 4.7588474746
919763 7.7447165273 4.7642386271
919962 7.7849515169 4.7657798257
920129 7.8254264660 4.7670799126
921175 5.3056568801 4.7752653087
921669 5.0808781862 4.7778863032
921702 4.6680732254 4.7780539722
922126 3.7194485130 4.7800332352
922438 3.1428887696 4.7811937031
922598 3.1370317819 4.7816965653
923877 3.0890367893 4.7857088290
924103 3.0906051915 4.7864069513
924128 2.7903395122 4.7864842164
924269 2.5088657593 4.7868776543
924619 2.3274708813 4.7877557573
925164 2.2561759846 4.7890242289
925749 1.7549665007 4.7903440919
926004 1.3777028062 4.7907916084
926720 1.3462333879 4.7917780436
927171 1.2911095159 4.7923851948
927720 1.2817659323 4.7930940139
929118 1.2859756072 4.7948859227
929418 1.2935631650 4.7952717154
929568 3.9435875892 4.7954657499
929637 4.6121821794 4.7957378574
929674 4.9272393206 4.7959085082
931957 34.1365154271 4.8071573955
932766 34.1365154271 4.8347738365
933530 34.1372623880 4.8608541343
933712 34.1378947955 4.8670671161
934114 7.2514532915 4.8807905498
940713 7.2535774737 4.9286428900
943025 7.2665209372 4.9454131612
943281 7.2656995270 4.9472733905
943832 7.2941066716 4.9512767910
944069 7.3480267788 4.9530054942
944142 7.3718412104 4.9535419002
944293 5.4794959130 4.9546550482
944341 4.6397485937 4.9549180640
946167 4.4873479381 4.9633902449
946312 3.0072334473 4.9640409104
946383 0.0664429042 4.9642544240
946566 0.0628460934 4.9642665830
946589 0.0603943577 4.9642680285
946813 0.0591690753 4.9642815568
946957 0.0590410221 4.9642900772
946996 0.0589239335 4.9642923798
947048 0.0588837705 4.9642954438
947143 0.0588113313 4.9643010378
947231 0.0587732191 4.9643062132
947572 0.0587673298 4.9643262548
947752 0.0588406922 4.9643368330
947784 0.0589587358 4.9643387159
948072 0.0592302786 4.9643556960
948152 1.7794051733 4.9643604344
948179 9.7674435833 4.9644084783
948303 2.3677000547 4.9656196413
948838 2.2200849187 4.9668863609
949135 0.8363438989 4.9675457261
949760 0.5569317360 4.9680684410
949788 0.3686232485 4.9680840351
949987 0.3338108992 4.9681573911
950255 0.3266765371 4.9682468525
950656 0.3267634568 4.9683778498
951002 0.3268833038 4.9684909099
952630 0.3273993558 4.9690230759
953873 0.9039216356 4.9694300333
954211 1.1934909833 4.9697355588
954295 1.4607277473 4.9698358121
956495 1.4653612239 4.9730494131
957232 1.5074896704 4.9741293843
957420 1.6194401499 4.9744127924
957679 2.2060627197 4.9748322274
957788 3.1523875241 4.9750726882
957896 3.3193340538 4.9754131461
958089 2.2382747349 4.9760537776
958326 1.3443584813 4.9765842487
959064 1.3413685579 4.9775763852
959174 1.3318514163 4.9777239358
959268 1.3229291856 4.9778491298
960026 1.3226937911 4.9788519101
960798 1.3212601343 4.9798730297
962355 1.3207761411 4.9819302318
962974 1.3208032155 4.9827477922
963414 1.3210204037 4.9833289456
964392 1.3210330731 4.9846209036
964978 1.3925171640 4.9853950290
964990 1.4570080260 4.9854117392
965193 1.7604570762 4.9857075118
965205 2.0578870385 4.9857286373
965232 2.3450982663 4.9857842002
965517 2.3436941791 4.9864525532
965661 2.3475540046 4.9867900452
966057 2.3376897340 4.9877196766
966317 2.3140301800 4.9883274759
966350 2.2928452408 4.9884038389
966485 2.2701071470 4.9887133730
